,Player,Tm,Salary,Cap Hit,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Tm_ANA,Tm_ARI,Tm_BOS,Tm_BUF,Tm_CAR,Tm_CBJ,Tm_CGY,Tm_CHI,Tm_COL,Tm_DAL,Tm_DET,Tm_EDM,Tm_FLA,Tm_LAK,Tm_MIN,Tm_MTL,Tm_NJD,Tm_NSH,Tm_NYI,Tm_NYR,Tm_OTT,Tm_PHI,Tm_PIT,Tm_SEA,Tm_SJS,Tm_STL,Tm_TBL,Tm_TOR,Tm_TOT,Tm_VAN,Tm_VEG,Tm_WPG,Tm_WSH,Pos_C,Pos_D,Pos_F,Pos_LW,Pos_RW,Pos_W
25,Patrik Laine,CBJ,"7,500,000","7,500,000",504.0,23.0,50.0,25.0,26.0,51.0,-7.0,20.0,5.5,21.0,4.0,0.0,7.0,17.0,9.0,0.0,146.0,17.1,934.0,13.0,31.0,10.0,16.0,38.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,Brock Boeser,VAN,"7,500,000","5,875,000",81.0,24.0,64.0,19.0,19.0,38.0,-7.0,18.0,3.5,9.0,10.0,0.0,4.0,12.0,6.0,1.0,177.0,10.7,1189.0,21.0,30.0,11.0,14.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,Kyle Connor,WPG,"7,500,000","7,142,857",168.0,25.0,67.0,41.0,41.0,82.0,3.0,4.0,9.6,31.0,7.0,3.0,7.0,24.0,17.0,0.0,283.0,14.5,1465.0,17.0,30.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,Connor Hellebuyck,WPG,"7,500,000","6,166,666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Dumba, Matt",MIN,"7,400,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Charlie McAvoy,BOS,"7,300,000","4,900,000",585.0,24.0,65.0,8.0,39.0,47.0,18.0,54.0,8.4,3.0,4.0,1.0,3.0,22.0,17.0,0.0,131.0,6.1,1595.0,107.0,130.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,Nico Hischier,NJD,"7,250,000","7,250,000",383.0,23.0,60.0,19.0,31.0,50.0,-6.0,17.0,4.7,15.0,4.0,0.0,1.0,21.0,8.0,2.0,129.0,14.7,1149.0,44.0,44.0,628.0,566.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,Marc-Edouard Vlasic,SJS,"7,250,000","7,000,000",939.0,34.0,61.0,3.0,11.0,14.0,-15.0,14.0,2.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,51.0,5.9,932.0,68.0,35.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,Kris Letang,PIT,"7,250,000","7,250,000",524.0,34.0,66.0,7.0,53.0,60.0,21.0,45.0,9.7,5.0,2.0,0.0,2.0,33.0,20.0,0.0,182.0,3.8,1697.0,110.0,145.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,William Karlsson,VEG,"7,100,000","5,900,000",448.0,29.0,56.0,10.0,16.0,26.0,-2.0,8.0,1.8,7.0,1.0,2.0,0.0,14.0,2.0,0.0,108.0,9.3,1035.0,37.0,31.0,443.0,410.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,Clayton Keller,ARI,"7,000,000","7,150,000",456.0,23.0,67.0,28.0,35.0,63.0,3.0,28.0,6.7,22.0,5.0,1.0,2.0,28.0,6.0,1.0,177.0,15.8,1349.0,31.0,17.0,29.0,39.0,42.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,Jake Guentzel,PIT,"7,000,000","6,000,000",336.0,27.0,64.0,32.0,36.0,68.0,9.0,40.0,7.9,25.0,7.0,0.0,6.0,23.0,13.0,0.0,221.0,14.5,1274.0,35.0,60.0,13.0,11.0,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,Mathew Barzal,NYI,"7,000,000","7,000,000",45.0,24.0,59.0,14.0,34.0,48.0,-2.0,14.0,4.5,13.0,1.0,0.0,1.0,21.0,13.0,0.0,135.0,10.4,1059.0,13.0,30.0,192.0,224.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,"Werenski, Zachary",CBJ,"7,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Nathan MacKinnon,COL,"6,850,000","6,300,000",557.0,26.0,53.0,22.0,50.0,72.0,15.0,34.0,7.5,16.0,6.0,0.0,5.0,32.0,18.0,0.0,247.0,8.9,1119.0,35.0,48.0,305.0,358.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,David Pastrnak,BOS,"6,800,000","6,666,667",681.0,25.0,68.0,38.0,33.0,71.0,11.0,20.0,9.0,24.0,14.0,0.0,9.0,23.0,10.0,0.0,302.0,12.6,1268.0,12.0,63.0,6.0,13.0,31.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,Dylan Larkin,DET,"6,750,000","6,100,000",509.0,25.0,64.0,29.0,35.0,64.0,-9.0,43.0,6.7,23.0,6.0,0.0,4.0,28.0,7.0,0.0,190.0,15.3,1257.0,22.0,62.0,569.0,516.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,Mark Scheifele,WPG,"6,750,000","6,125,000",795.0,28.0,64.0,26.0,39.0,65.0,-19.0,23.0,5.8,19.0,7.0,0.0,3.0,27.0,12.0,0.0,151.0,17.2,1367.0,47.0,35.0,412.0,403.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,Johnny Gaudreau,CGY,"6,750,000","6,750,000",300.0,28.0,68.0,32.0,60.0,92.0,48.0,22.0,11.8,26.0,6.0,0.0,8.0,45.0,15.0,0.0,223.0,14.3,1248.0,6.0,9.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,Pierre-Luc Dubois,WPG,"6,650,000","5,000,000",223.0,23.0,69.0,25.0,26.0,51.0,1.0,98.0,5.2,12.0,13.0,0.0,5.0,24.0,2.0,0.0,203.0,12.3,1316.0,35.0,97.0,459.0,507.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,Nikolaj Ehlers,WPG,"6,500,000","6,000,000",238.0,25.0,50.0,22.0,19.0,41.0,10.0,16.0,4.9,20.0,2.0,0.0,2.0,15.0,4.0,0.0,197.0,11.2,913.0,20.0,30.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,Jean-Gabriel Pageau,NYI,"6,500,000","5,000,000",673.0,29.0,66.0,13.0,20.0,33.0,3.0,28.0,2.9,9.0,3.0,1.0,0.0,15.0,3.0,2.0,108.0,12.0,1157.0,41.0,142.0,619.0,499.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,John Gibson,ANA,"6,400,000","6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Vincent Trocheck,CAR,"6,250,000","4,750,000",917.0,28.0,69.0,18.0,28.0,46.0,17.0,72.0,4.8,12.0,6.0,0.0,3.0,22.0,6.0,0.0,136.0,13.2,1242.0,40.0,156.0,590.0,502.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,Cam Fowler,ANA,"6,250,000","6,500,000",282.0,30.0,67.0,8.0,28.0,36.0,-9.0,12.0,5.7,2.0,6.0,0.0,0.0,18.0,10.0,0.0,112.0,7.1,1624.0,100.0,33.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Player,Tm,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Jason Zucker,PIT,"6,250,000","5,500,000",977.0,30.0,32.0,6.0,8.0,14.0,3.0,10.0,1.2,4.0,2.0,0.0,0.0,8.0,0.0,0.0,89.0,6.7,488.0,15.0,52.0,4.0,10.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,Jesperi Kotkaniemi,CAR,"6,100,015","6,100,035",479.0,21.0,63.0,11.0,15.0,26.0,5.0,37.0,2.5,11.0,0.0,0.0,3.0,11.0,4.0,0.0,79.0,13.9,751.0,15.0,67.0,159.0,151.0,51.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,Gabriel Landeskog,COL,"6,000,000","7,000,000",507.0,29.0,51.0,30.0,29.0,59.0,27.0,78.0,7.6,23.0,7.0,0.0,5.0,21.0,8.0,0.0,150.0,20.0,1036.0,34.0,94.0,241.0,198.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,Erik Johnson,COL,"6,000,000","6,000,000",418.0,33.0,69.0,6.0,15.0,21.0,19.0,22.0,4.5,5.0,0.0,1.0,1.0,13.0,1.0,1.0,123.0,4.9,1198.0,117.0,148.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,Logan Couture,SJS,"6,000,000","8,000,000",172.0,32.0,63.0,22.0,26.0,48.0,-8.0,18.0,5.0,15.0,5.0,2.0,3.0,17.0,8.0,1.0,166.0,13.3,1193.0,46.0,81.0,508.0,534.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69,John Klingberg,DAL,"6,000,000","4,250,000",468.0,29.0,61.0,5.0,35.0,40.0,-15.0,30.0,5.0,4.0,1.0,0.0,2.0,19.0,16.0,0.0,115.0,4.3,1365.0,62.0,42.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,Jordan Staal,CAR,"6,000,000","6,000,000",852.0,33.0,67.0,8.0,16.0,24.0,6.0,16.0,1.5,7.0,1.0,0.0,1.0,15.0,1.0,0.0,123.0,6.5,1123.0,28.0,189.0,641.0,478.0,57.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71,Jaccob Slavin,CAR,"6,000,000","5,300,000",833.0,27.0,67.0,3.0,34.0,37.0,24.0,10.0,7.4,2.0,1.0,0.0,0.0,26.0,6.0,2.0,133.0,2.3,1584.0,109.0,43.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,Filip Forsberg,NSH,"6,000,000","6,000,000",278.0,27.0,55.0,38.0,29.0,67.0,12.0,18.0,8.8,31.0,7.0,0.0,8.0,17.0,12.0,0.0,167.0,22.8,986.0,38.0,85.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,Gustav Nyquist,CBJ,"6,000,000","5,500,000",657.0,32.0,69.0,17.0,24.0,41.0,-13.0,20.0,3.0,10.0,3.0,4.0,0.0,21.0,3.0,0.0,98.0,17.3,1200.0,44.0,35.0,12.0,15.0,44.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,J.T. Miller,VAN,"6,000,000","5,250,000",616.0,28.0,68.0,29.0,53.0,82.0,5.0,39.0,8.9,22.0,7.0,0.0,6.0,25.0,26.0,2.0,181.0,16.0,1427.0,46.0,152.0,544.0,478.0,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,Nate Schmidt,WPG,"6,000,000","5,950,000",799.0,30.0,66.0,4.0,27.0,31.0,-1.0,10.0,4.3,3.0,1.0,0.0,1.0,16.0,10.0,1.0,97.0,4.1,1337.0,89.0,34.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,Semyon Varlamov,NYI,"6,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,James van Riemsdyk,PHI,"6,000,000","7,000,000",927.0,32.0,69.0,17.0,13.0,30.0,-32.0,23.0,1.8,10.0,7.0,0.0,4.0,13.0,0.0,0.0,149.0,11.4,1112.0,21.0,27.0,8.0,10.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,Charlie Coyle,BOS,"6,000,000","5,250,000",174.0,29.0,68.0,15.0,24.0,39.0,-4.0,32.0,3.2,12.0,3.0,0.0,4.0,17.0,6.0,1.0,102.0,14.7,1183.0,37.0,78.0,438.0,471.0,48.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,Sergei Bobrovsky,FLA,"6,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Teuvo Teravainen,CAR,"5,875,000","5,400,000",891.0,27.0,64.0,18.0,39.0,57.0,20.0,20.0,6.1,8.0,8.0,2.0,1.0,17.0,21.0,1.0,175.0,10.3,1154.0,26.0,15.0,22.0,19.0,53.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,Elias Lindholm,CGY,"5,850,000","4,850,000",534.0,27.0,68.0,34.0,35.0,69.0,46.0,16.0,9.4,24.0,9.0,1.0,7.0,25.0,9.0,1.0,188.0,18.1,1352.0,41.0,49.0,694.0,612.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82,Adam Henrique,ANA,"5,825,000","5,825,000",374.0,31.0,47.0,14.0,19.0,33.0,1.0,8.0,3.5,10.0,4.0,0.0,0.0,15.0,4.0,0.0,116.0,12.1,805.0,40.0,19.0,209.0,169.0,55.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,Bo Horvat,VAN,"5,775,000","5,500,000",392.0,26.0,65.0,27.0,18.0,45.0,1.0,38.0,5.2,15.0,11.0,1.0,3.0,13.0,5.0,0.0,177.0,15.3,1275.0,43.0,87.0,782.0,594.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84,Adam Pelech,NYI,"5,750,000","5,750,000",691.0,27.0,64.0,3.0,24.0,27.0,22.0,12.0,6.3,3.0,0.0,0.0,0.0,23.0,0.0,1.0,85.0,3.5,1364.0,104.0,86.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,Colton Parayko,STL,"5,625,000","5,500,000",679.0,28.0,66.0,6.0,21.0,27.0,8.0,14.0,4.6,6.0,0.0,0.0,2.0,20.0,1.0,0.0,116.0,5.2,1588.0,148.0,69.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,Darnell Nurse,EDM,"5,600,000","5,600,000",654.0,26.0,63.0,8.0,23.0,31.0,14.0,50.0,5.6,7.0,0.0,1.0,0.0,17.0,6.0,0.0,184.0,4.3,1604.0,118.0,179.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
